#{"t_start": 1784614262.4144373, "env_id": "None"}
r,l,t
623.91232,300,8169.022816
600.841647,300,8175.058988
833.145146,300,8175.34042
672.226986,300,8175.694191
623.554286,300,8176.194477
600.841647,300,8176.671549
833.080133,300,8177.34096
672.238824,300,8177.776285
623.699398,300,8178.233458
600.860869,300,8178.930472
833.16021,300,8179.327519
672.235583,300,8179.718954
623.699398,300,8180.128653
600.820293,300,8180.60433
833.161588,300,8181.3186
672.23907,300,8182.001778
623.698514,300,8182.382263
600.874765,300,8183.009697
832.957905,300,8183.544636
672.191056,300,8183.874011
623.893903,300,8184.369273
600.898561,300,8184.778211
833.042451,300,8185.32694
672.218548,300,8185.972723
623.915254,300,8186.676127
600.846316,300,8187.025735
833.052667,300,8187.341588
672.235054,300,8187.635198
623.621122,300,8194.802148
600.860869,300,8195.261384
833.161588,300,8195.701489
672.238949,300,8196.089949
623.793631,300,8196.604792
600.841647,300,8197.15684
833.159379,300,8197.495611
672.234278,300,8197.997226
623.716907,300,8198.47304
600.899962,300,8198.93031
833.150834,300,8199.407218
672.237222,300,8199.693916
623.840625,300,8200.033924
600.854373,300,8200.469813
833.110231,300,8201.564437
672.172622,300,8201.939365
623.898417,300,8202.236755
600.81126,300,8202.716629
833.042451,300,8203.031468
672.23046,300,8203.468743
623.915254,300,8203.9118
600.849955,300,8204.44987
833.161588,300,8204.921636
672.238542,300,8205.568743
623.898134,300,8206.188388
600.88194,300,8206.717479
833.141811,300,8207.083384
672.231761,300,8207.375731
623.779723,300,8212.125049
600.866019,300,8212.517486
833.09612,300,8212.972451
672.225775,300,8213.569448
623.888274,300,8213.928191
600.879654,300,8214.319345
833.009281,300,8214.811949
672.179048,300,8215.327179
623.882781,300,8215.748013
600.775375,300,8216.070849
833.12805,300,8216.477181
672.229162,300,8217.078826
623.907914,300,8217.467576
600.860869,300,8218.184485
833.158216,300,8218.628742
672.208016,300,8219.234371
623.661234,300,8219.818995
600.897282,300,8220.151492
833.150834,300,8220.693118
672.238172,300,8221.155561
623.908798,300,8221.503999
600.898179,300,8221.917597
833.088442,300,8225.135872
672.23705,300,8225.549131
623.905851,300,8225.910891
600.898561,300,8226.241612
833.09612,300,8226.757765
672.219394,300,8231.742653
623.716907,300,8232.296649
600.8969,300,8233.056964
833.09612,300,8233.806978
672.239594,300,8234.423893
