cycle_idx,sf_len_mean,sf_len_sd,sf_len_ci95,sf_len_n,power_normalized_mean,power_normalized_sd,power_normalized_ci95,power_normalized_n,delay_normalized_mean,delay_normalized_sd,delay_normalized_ci95,delay_normalized_n,pdr_mean,pdr_sd,pdr_ci95,pdr_n
643,68.0,0.0,0.0,8,0.11488819283736795,0.001830770887976614,0.0015305470676031537,8,0.05349228398503807,0.022065413991583124,0.018446958547386816,8,0.9902084828533326,0.014883850816599372,0.012443083059489839,8
644,68.0,0.0,0.0,8,0.11528313004301943,0.0011760752446985992,0.0009832134260358066,8,0.053725023085903045,0.022708649655646042,0.01898471150482943,8,0.9934835171468854,0.009215966455454786,0.007704661749955429,8
645,68.0,0.0,0.0,8,0.11442990136693362,0.002425994354343907,0.002028161234946567,8,0.053452554712556416,0.02286053912518996,0.019111692976807707,8,0.9869943833850243,0.018355437851765646,0.015345372685951684,8
646,68.0,0.0,0.0,8,0.11416972344961285,0.002328379964164122,0.0019465543994726527,8,0.05326651076514366,0.02270187558326526,0.018979048296676935,8,0.9858287087818498,0.017557712512879114,0.014678464452811202,8
647,68.0,0.0,0.0,8,0.11357532261235487,0.0023858928540222957,0.0019946358855285613,8,0.05445142293876115,0.022528154276955297,0.018833815139595898,8,0.9812652167183576,0.018512005901897877,0.015476265509070079,8
648,68.0,0.0,0.0,8,0.11359002628927573,0.0023959420527601407,0.0020030371397548445,8,0.04659796037162506,0.004179306753764406,0.003493952049706111,8,0.9819318086182128,0.019017054667858156,0.015898492513450418,8
649,68.0,0.0,0.0,8,0.1135889561689199,0.0023955816398785533,0.0020027358301356766,8,0.04658886072771938,0.004164004508955699,0.003481159184103143,8,0.9819318086182128,0.019017054667858156,0.015898492513450418,8
650,68.0,0.0,0.0,8,0.1137324229402438,0.0023573516200957063,0.0019707750615559905,8,0.04677339587338243,0.004041648578783908,0.0033788681157022977,8,0.9828258060639344,0.018961903349893644,0.015852385330656873,8
651,68.0,0.0,0.0,8,0.11374003675500047,0.002351603911375793,0.0019659699060969025,8,0.04683611202053642,0.003988521459318002,0.0033344531878471725,8,0.9828258060639344,0.018961903349893644,0.015852385330656873,8
652,68.0,0.0,0.0,8,0.11398270277341702,0.002483076292651227,0.0020758824401848324,8,0.047045651759647845,0.0038503313256963794,0.003218924529851075,8,0.9846752083762997,0.01975285742817406,0.0165136327063232,8
653,68.0,0.0,0.0,8,0.11397068372532118,0.0024647025009937778,0.0020605217234907075,8,0.04703907855147811,0.0038654361207999892,0.0032315523250625922,8,0.9846752083762997,0.01975285742817406,0.0165136327063232,8
654,68.0,0.0,0.0,8,0.11406428655106686,0.0025142745181785504,0.002101964541942547,8,0.047552106037353034,0.003623689392329071,0.0030294490751181097,8,0.9848087927451971,0.019681422837401104,0.01645391250640577,8
655,68.0,0.0,0.0,8,0.1140075099942903,0.0024692709296002965,0.002064340986213958,8,0.04761921029696063,0.003639015506367888,0.0030422618956921733,8,0.9838142797136469,0.018937274577858612,0.015831795373134363,8
656,68.0,0.0,0.0,8,0.11400736347414378,0.002479549101109673,0.0020729336645044596,8,0.04745190317361129,0.003872393147867957,0.003237368485592588,8,0.9837456926080228,0.0189035861099756,0.015803631398019286,8
657,68.0,0.0,0.0,8,0.1140098150701668,0.002473840453122027,0.002068161164299845,8,0.04735295545572892,0.004084912450308006,0.003415037246492635,8,0.9838461237269724,0.01883190645114862,0.015743706318182733,8
658,68.0,0.0,0.0,8,0.11400950633128665,0.0024673027318225793,0.0020626955485696674,8,0.047171412178336085,0.004293557484588804,0.0035894670713744223,8,0.9838118301741604,0.018799079445307714,0.015716262535971668,8
659,68.0,0.0,0.0,8,0.11415725358403389,0.0025433875248967795,0.002126303375028834,8,0.04711097810582541,0.004454867282293268,0.0037243240540114427,8,0.9847377561000863,0.01946401096175707,0.016272153493896647,8
660,68.0,0.0,0.0,8,0.11500851208743526,0.0016385687431644082,0.0013698637013439914,8,0.047213978955127134,0.004091208597329892,0.0034203009031439574,8,0.991194961381743,0.012886195151573054,0.01077301825768056,8
661,68.0,0.0,0.0,8,0.11527180867152878,0.0016028759791574141,0.0013400241099214222,8,0.049337388789110016,0.006640116744036056,0.005551219586170744,8,0.9928517369768967,0.012756787958572708,0.010664832246490305,8
662,68.0,0.0,0.0,8,0.1158672142183629,0.0002550039465043197,0.00021318644791253833,8,0.04822026374561028,0.0059041543598606664,0.004935945945780491,8,0.9974163693432532,0.0038594555279685373,0.003226552475610745,8
663,68.0,0.0,0.0,8,0.11587375006347017,0.00024483993946597247,0.00020468921252945153,8,0.0481798423346466,0.00573032619710927,0.004790623455395014,8,0.9974849564488772,0.0039053870675255166,0.003264951809815327,8
664,68.0,0.0,0.0,8,0.11587997455326608,0.000246068584516141,0.00020571637496196045,8,0.04810529140119772,0.0055166644965382585,0.004611999635551839,8,0.9974175941129964,0.0038630789043378436,0.0032295816629947516,8
665,68.0,0.0,0.0,8,0.11588108130365855,0.00023331914018285237,0.00019505768207688228,8,0.04824455989430492,0.005413058744792096,0.004525383947830713,8,0.9974495225932007,0.003883561349009468,0.0032467052396451023,8
666,68.0,0.0,0.0,8,0.11562002949832104,0.0008856727127692294,0.000740433323627544,8,0.048238257268559105,0.005127274477854464,0.004286464771979095,8,0.995597670741349,0.008616448630029026,0.007203457445414982,8
667,68.0,0.0,0.0,8,0.11563472337587205,0.0008931673461553476,0.0007466989296775515,8,0.05389415989121617,0.015380111228286688,0.012857962891184682,8,0.9954416181826782,0.008547249639548178,0.007145606234945596,8
668,68.0,0.0,0.0,8,0.11564841170706576,0.0008855335573937458,0.000740316988015433,8,0.053897868973467634,0.015408556970072498,0.012881743882548482,8,0.9954085493996094,0.008568279123450286,0.007163187143147141,8
669,68.0,0.0,0.0,8,0.11570144938367487,0.000735092673737096,0.0006145465517251801,8,0.05343350181853804,0.015605521223874857,0.013046408430723062,8,0.9962022001932602,0.0065330193951681804,0.005461684880143732,8
670,68.0,0.0,0.0,8,0.11554431437582557,0.0007957031153251868,0.0006652176292739999,8,0.05337391374781495,0.01561960439702828,0.013058182137369851,8,0.9953779301560273,0.0061571001585853866,0.005147411756736517,8
671,68.0,0.0,0.0,8,0.11554154095876643,0.0007998943855166659,0.0006687215829053527,8,0.0535651255960425,0.01578481401033724,0.0131962994140048,8,0.9954465172616513,0.0062100399233982,0.005191670053788315,8
672,68.0,0.0,0.0,8,0.11539353729576277,0.0010308383747689197,0.0008617936094773236,8,0.05457101538647375,0.01567666305556162,0.013105883880429626,8,0.9945205913357255,0.007212714701279332,0.006029918548520341,8
673,68.0,0.0,0.0,8,0.1153959470288868,0.0010366448014708022,0.0008666478538943522,8,0.055455375905556686,0.01544817172444771,0.012914862306345254,8,0.9943894565063147,0.007125471013336736,0.0059569817481678914,8
674,68.0,0.0,0.0,8,0.11538959695039386,0.0010413972317207213,0.0008706209442634268,8,0.05550643328712102,0.015362037443856374,0.01284285298423675,8,0.9943551629535027,0.007106586098124698,0.0059411937258710855,8
675,67.875,0.3535533905932738,0.295575,8,0.11538334629628605,0.0010233135553925985,0.000855502767566788,8,0.055751639854033544,0.01536989917265041,0.012849425486580449,8,0.9943527978808949,0.007138670799605992,0.00596801693247199,8
676,68.0,0.0,0.0,8,0.11532832548403973,0.0009823759822200795,0.0008212784509220997,8,0.054028538812354934,0.016802181968966663,0.014046831589264931,8,0.9936537922249927,0.006416380216752006,0.005364173086797586,8
677,68.0,0.0,0.0,8,0.11492141287284141,0.001502783386500138,0.0012563454665769757,8,0.0538822698599767,0.01691166326463375,0.01413835930425162,8,0.9909079429274193,0.009892279511942012,0.008270067815884456,8
678,68.0,0.0,0.0,8,0.11492183150183147,0.00150641869538329,0.0012593846296898921,8,0.053950049676667985,0.01683747189456134,0.014076334402800797,8,0.9909079429274193,0.009892279511942012,0.008270067815884456,8
679,68.0,0.0,0.0,8,0.11435745944531654,0.0025436381474737164,0.0021265128985976894,8,0.05382387461551326,0.016826512925501025,0.014067172569351635,8,0.9872396730793922,0.017194186841529867,0.0143745525029675,8
680,68.0,0.0,0.0,8,0.11434858712715851,0.0025501145789486477,0.0021319272752778015,8,0.05374299697109976,0.016636172415072325,0.013908045552423422,8,0.98720537952658,0.017182254785581576,0.0143645771568649,8
681,68.0,0.0,0.0,8,0.11444608581894292,0.0017962095569313758,0.0015016533681068644,8,0.053734336314665704,0.016591693406161203,0.013870860551773749,8,0.9871710859737679,0.01187150083160781,0.009924721277356162,8
682,68.0,0.0,0.0,8,0.11443961276818415,0.001792644171198524,0.0014986726616109678,8,0.04818542773508618,0.0037535976156866566,0.00313805395387344,8,0.9873614320852508,0.012125669688863309,0.010137209580345507,8
683,68.0,0.0,0.0,8,0.11444651753008891,0.0017821357273989434,0.0014898874728425924,8,0.048388115385373534,0.003761555228221162,0.0031447066162080864,8,0.9873614320852508,0.012125669688863309,0.010137209580345507,8
684,68.0,0.0,0.0,8,0.11444911564625847,0.0017639784495386219,0.001474707764356248,8,0.04842738099321317,0.0035847458855903956,0.0029968918226336446,8,0.9874594136647139,0.011770579001803498,0.009840349381517873,8
685,68.0,0.0,0.0,8,0.1146683307169021,0.0017377908587284288,0.0014528146150903502,8,0.04866223392648844,0.003457390407358601,0.002890421070323233,8,0.9893112655165657,0.011788812681950698,0.009855592963259418,8
686,68.0,0.0,0.0,8,0.11452519884877023,0.001653553799726251,0.0013823913936561322,8,0.04860581249053217,0.00326553929713775,0.0027300311733168066,8,0.9883853395906398,0.011177401873151494,0.009344445977771385,8
687,68.0,0.0,0.0,8,0.11468244374672941,0.0017294403211628477,0.001445833462578123,8,0.04762863275468923,0.0025094491851570416,0.0020979305039562635,8,0.9892439031806848,0.011915936215961858,0.009961869807337471,8
688,68.0,0.0,0.0,8,0.11467031658817368,0.0017208722873590335,0.001438670480525221,8,0.046729318335236976,0.0015687342076115525,0.0013114811673470793,8,0.9893762627798387,0.011821791839652943,0.009883163946305241,8
689,68.0,0.0,0.0,8,0.11466851386708524,0.0017124617706530474,0.001431639184711029,8,0.046950716176152554,0.0018289513482004523,0.0015290259098837027,8,0.9887936121568656,0.011810431228926718,0.009873666335464147,8
690,68.0,0.0,0.0,8,0.11460723443223439,0.0016557818963047395,0.001384254109906941,8,0.046810990151990625,0.0019066396368918092,0.0015939742784778087,8,0.9879019797837517,0.011113285883014875,0.009290844218351597,8
691,68.0,0.0,0.0,8,0.11465570905285186,0.0016922633684259396,0.0014147530710514787,8,0.046434557539859464,0.0011416844167445358,0.0009544622692290088,8,0.9887640487492689,0.011873161594888094,0.009926109695964582,8
692,68.0,0.0,0.0,8,0.11474157509157504,0.0010655631295913178,0.0008908239332691768,8,0.04642142757889288,0.0013000089135440061,0.0010868235034487597,8,0.9887297551964569,0.007800498382743323,0.006521312963822616,8
693,68.0,0.0,0.0,8,0.11474430402930398,0.0010700529316583708,0.0008945774632346011,8,0.04653324667376699,0.0012610812124901462,0.0010542794647119592,8,0.9886966864133881,0.007821915535470996,0.006539217967949035,8
694,68.0,0.0,0.0,8,0.11530103872318154,0.0008407275241128639,0.0007028585909547413,8,0.046854926407352046,0.0009967575151859187,0.0008333015900560363,8,0.9924323185972962,0.007625707644262428,0.006375185748241974,8
695,68.0,0.0,0.0,8,0.11530096807953946,0.0008505907253148387,0.0007111043489444518,8,0.04697516747681947,0.001094441861469579,0.0009149669096965665,8,0.992398025044484,0.007731618032400864,0.0064637281404433,8
696,68.0,0.0,0.0,8,0.1153181606488749,0.0010563080492121228,0.0008830865717960193,8,0.0469520253165492,0.0013766014815078118,0.001150855835985334,8,0.9933582445232221,0.008796768094686906,0.00735420674434496,8
697,68.0,0.0,0.0,8,0.11526149136577704,0.001026386888345683,0.0008580721118632282,8,0.04673883642550257,0.0013788944472910248,0.0011527727836922587,8,0.9924335433670395,0.008414600609196948,0.007034710007701747,8
698,68.0,0.0,0.0,8,0.11525286760858183,0.0010197623045723504,0.0008525338780323573,8,0.046491005820899954,0.00139729245953745,0.0011681537490978288,8,0.9924666121501082,0.008356589726848229,0.006986212193774832,8
699,68.0,0.0,0.0,8,0.11511254317111455,0.0013248745380853985,0.001107611472591098,8,0.04642998391933034,0.0013697917645376424,0.0011451628285159944,8,0.9915451111987388,0.010173173421397494,0.008504898592497815,8
700,68.0,0.0,0.0,8,0.11510793040293035,0.0013235826003101642,0.0011065313966589338,8,0.046302104712257645,0.0012624340362121004,0.0010554104420473643,8,0.9915451111987388,0.010173173421397494,0.008504898592497815,8
701,68.0,0.0,0.0,8,0.11525373103087384,0.0009949179790673516,0.0008317637151474316,8,0.04623402641601489,0.001152136884499342,0.0009632006613327942,8,0.9924710371246646,0.008348876130508387,0.006979763531991889,8
702,68.0,0.0,0.0,8,0.11524058608058604,0.0009852510052858648,0.0008236820057041471,8,0.04636761408673619,0.0011480671438709963,0.0009597983079167946,8,0.9925383994605455,0.00841277603110404,0.007033184637887285,8
703,68.0,0.0,0.0,8,0.11498536630036627,0.000997529588693977,0.0008339470530418711,8,0.047085139784828964,0.0019489341176440115,0.0016293329866133883,8,0.9905542724764185,0.008326310051207283,0.006960898011063829,8
704,68.0,0.0,0.0,8,0.1149922135007849,0.0009975769208944696,0.0008339866233459122,8,0.04672468046444521,0.002227378515735721,0.001862115941481543,8,0.9911369230993917,0.0076294954555754324,0.006378352405269255,8
705,68.0,0.0,0.0,8,0.115053482469911,0.0010170878522159405,0.000850298002839874,8,0.046711826732540665,0.00244367110642329,0.0020429392179468044,8,0.9919967114591801,0.006928583055119887,0.0057923809840448506,8
706,68.0,0.0,0.0,8,0.11505899267399264,0.0010187633655448537,0.0008516987526710735,8,0.04680416278673444,0.0026195206146174127,0.0021899515780807555,8,0.9920948619724008,0.006958981411771386,0.005817794385546076,8
707,68.0,0.0,0.0,8,0.11526549712192564,0.0009475974000864553,0.0007922031268334343,8,0.04692662433276289,0.0028178771878799255,0.002355780122515545,8,0.9940140761601335,0.006554511437819576,0.005479652493171078,8
708,68.0,0.0,0.0,8,0.11526865515436939,0.0009457694917064753,0.0007906749728578609,8,0.046878127184688076,0.0027195123775409173,0.0022735459265227844,8,0.9940471449432022,0.0065804332136733664,0.005501323417851302,8
709,68.0,0.0,0.0,8,0.1152689769754055,0.0009489281096148322,0.0007933156164299561,8,0.04671385111087897,0.0025258769003919743,0.0021116642767321867,8,0.994015216462998,0.00655538478280929,0.005480382620366017,8
